metro,year,median,top,bottom,median-YoY,top-YoY,top-YoY
"Boston, MA",2/28/02,288200,472600,189000,0.126661454,0.10009311,0.160220994
"Boston, MA",3/31/02,290500,475300,191000,0.124661247,0.09516129,0.158277744
"Boston, MA",4/30/02,292800,478000,193000,0.122699387,0.090826107,0.156381067
"Boston, MA",5/31/02,295200,480700,195000,0.121154577,0.087064677,0.154529307
"Boston, MA",6/30/02,297800,483700,197200,0.119128147,0.084529148,0.153216374
"Boston, MA",7/31/02,300600,487000,199600,0.117472119,0.08246277,0.152424942
"Boston, MA",8/31/02,303500,490400,202000,0.116219198,0.081128748,0.150997151
"Boston, MA",9/30/02,306500,494100,204600,0.114950891,0.080945089,0.150731159
"Boston, MA",10/31/02,309700,498100,207300,0.114830814,0.081415545,0.150388457
"Boston, MA",11/30/02,313000,502200,210100,0.115069469,0.082794308,0.151232877
"Boston, MA",12/31/02,316200,506400,212800,0.115737474,0.084600557,0.151515152
"Boston, MA",1/31/03,319200,510400,215500,0.116474292,0.086419753,0.152406417
"Boston, MA",2/28/03,322000,514100,218000,0.117279667,0.087812103,0.153439153
"Boston, MA",3/31/03,324700,517700,220600,0.117728055,0.089206817,0.154973822
"Boston, MA",4/30/03,327200,521100,223100,0.117486339,0.090167364,0.155958549
"Boston, MA",5/31/03,329500,523900,225400,0.116192412,0.089868941,0.155897436
"Boston, MA",6/30/03,331700,526400,227600,0.113834788,0.088277858,0.154158215
"Boston, MA",7/31/03,333700,528500,229500,0.110113107,0.085215606,0.149799599
"Boston, MA",8/31/03,335500,530500,231300,0.105436573,0.081769984,0.145049505
"Boston, MA",9/30/03,337400,532700,232900,0.100815661,0.078121838,0.138318671
"Boston, MA",10/31/03,339300,535200,234600,0.095576364,0.074483036,0.131693198
"Boston, MA",11/30/03,341100,538000,236200,0.089776358,0.07128634,0.124226559
"Boston, MA",12/31/03,343200,541100,237800,0.085388994,0.068522907,0.117481203
"Boston, MA",1/31/04,345300,544400,239600,0.081766917,0.06661442,0.111832947
"Boston, MA",2/29/04,347600,547800,241500,0.079503106,0.065551449,0.107798165
"Boston, MA",3/31/04,350100,551400,243500,0.078226055,0.065095615,0.103807797
"Boston, MA",4/30/04,352700,555100,245500,0.077933985,0.065246594,0.100403407
"Boston, MA",5/31/04,355300,559000,247500,0.078300455,0.066997519,0.098047915
"Boston, MA",6/30/04,358100,563400,249600,0.079589991,0.070288754,0.096660808
"Boston, MA",7/31/04,360900,568200,251800,0.081510339,0.075118259,0.097167756
"Boston, MA",8/31/04,363700,572900,253900,0.084053651,0.079924599,0.097708604
"Boston, MA",9/30/04,366500,577600,255900,0.086247777,0.084287592,0.09875483
"Boston, MA",10/31/04,369300,582000,257900,0.08841733,0.087443946,0.099317988
"Boston, MA",11/30/04,371900,585900,259700,0.090296101,0.089033457,0.099491956
"Boston, MA",12/31/04,374500,589400,261500,0.091200466,0.089262613,0.099663583
"Boston, MA",1/31/05,377000,592700,263300,0.091804228,0.088721528,0.098914858
"Boston, MA",2/28/05,379400,595900,265000,0.091484465,0.087805769,0.097308489
"Boston, MA",3/31/05,381700,599200,266700,0.090259926,0.086688429,0.095277207
"Boston, MA",4/30/05,383800,602200,268300,0.088176921,0.084849577,0.09287169
"Boston, MA",5/31/05,385200,604600,269700,0.084154236,0.08157424,0.08969697
"Boston, MA",6/30/05,386100,606200,270800,0.07819045,0.075967341,0.084935897
"Boston, MA",7/31/05,386600,607000,271600,0.071210862,0.068285815,0.078633836
"Boston, MA",8/31/05,386600,607200,272100,0.062963981,0.059870833,0.071681764
"Boston, MA",9/30/05,386400,607100,272500,0.054297408,0.051073407,0.064869089
"Boston, MA",10/31/05,385900,606700,272700,0.044949905,0.042439863,0.057386584
"Boston, MA",11/30/05,385100,605800,272600,0.035493412,0.03396484,0.049672699
"Boston, MA",12/31/05,384000,604400,272300,0.025367156,0.02544961,0.041300191
"Boston, MA",1/31/06,382700,602800,271700,0.015119363,0.017040661,0.031902773
"Boston, MA",2/28/06,381300,601100,271000,0.005007907,0.008726296,0.022641509
"Boston, MA",3/31/06,379800,599100,270300,-0.004977731,-0.000166889,0.013498313
"Boston, MA",4/30/06,378300,596900,269500,-0.01433038,-0.008801063,0.004472605
"Boston, MA",5/31/06,376700,594300,268700,-0.022066459,-0.017036057,-0.003707824
"Boston, MA",6/30/06,374900,591300,267800,-0.029008029,-0.024579347,-0.011078287
"Boston, MA",7/31/06,373000,588100,266600,-0.035178479,-0.031136738,-0.018409426
"Boston, MA",8/31/06,370800,585100,265300,-0.040869115,-0.036396574,-0.024990812
"Boston, MA",9/30/06,368700,582200,264000,-0.045807453,-0.04101466,-0.031192661
"Boston, MA",10/31/06,366700,579700,262700,-0.049753822,-0.044503049,-0.036670334
"Boston, MA",11/30/06,364900,577500,261400,-0.052453908,-0.046715087,-0.04108584
"Boston, MA",12/31/06,363400,575900,260300,-0.053645833,-0.047154203,-0.044069041
"Boston, MA",1/31/07,362600,575100,259600,-0.052521557,-0.045952223,-0.044534413
"Boston, MA",2/28/07,362100,574900,259100,-0.050354052,-0.043586758,-0.043911439
"Boston, MA",3/31/07,361600,574700,258600,-0.047919958,-0.040727758,-0.043285239
"Boston, MA",4/30/07,361000,574300,258000,-0.045730901,-0.037862288,-0.042671614
"Boston, MA",5/31/07,360100,573300,257200,-0.044066897,-0.035335689,-0.04279866
"Boston, MA",6/30/07,358900,571900,256100,-0.042678047,-0.032809065,-0.04368932
"Boston, MA",7/31/07,357600,570500,254700,-0.041286863,-0.029926883,-0.044636159
"Boston, MA",8/31/07,356200,569100,253000,-0.039374326,-0.027345753,-0.046362608
"Boston, MA",9/30/07,354700,567700,251200,-0.03797125,-0.024905531,-0.048484848
"Boston, MA",10/31/07,352900,565900,249200,-0.037632942,-0.023805417,-0.051389418
"Boston, MA",11/30/07,350800,563600,247000,-0.038640723,-0.024069264,-0.055087988
"Boston, MA",12/31/07,348600,561100,244700,-0.040726472,-0.025698906,-0.059930849
"Boston, MA",1/31/08,346500,558700,242500,-0.044401544,-0.02851678,-0.06587057
"Boston, MA",2/29/08,344400,556300,240400,-0.048881524,-0.032353453,-0.072172906
"Boston, MA",3/31/08,342200,553600,238300,-0.053650442,-0.036714808,-0.078499613
"Boston, MA",4/30/08,339700,550600,236000,-0.05900277,-0.04126763,-0.085271318
"Boston, MA",5/31/08,337200,547700,233700,-0.063593446,-0.044653759,-0.091368585
"Boston, MA",6/30/08,334700,545000,231200,-0.067428253,-0.047036195,-0.097227645
"Boston, MA",7/31/08,332400,542700,228800,-0.070469799,-0.048729185,-0.101688261
"Boston, MA",8/31/08,330500,541000,226600,-0.072150477,-0.049376208,-0.104347826
"Boston, MA",9/30/08,329100,539900,224800,-0.072173668,-0.048969526,-0.105095541
"Boston, MA",10/31/08,327900,539100,223100,-0.070841598,-0.04735819,-0.104735152
"Boston, MA",11/30/08,326800,538500,221500,-0.068415051,-0.044535131,-0.103238866
"Boston, MA",12/31/08,325900,538300,220000,-0.065117613,-0.040634468,-0.100939926
"Boston, MA",1/31/09,325300,538700,218700,-0.061183261,-0.035797387,-0.09814433
"Boston, MA",2/28/09,324700,538900,217400,-0.057200929,-0.031278087,-0.095673877
"Boston, MA",3/31/09,323500,538000,215700,-0.054646406,-0.028179191,-0.094838439
"Boston, MA",4/30/09,321500,535800,213600,-0.053576685,-0.026879768,-0.094915254
"Boston, MA",5/31/09,319000,532700,211200,-0.053973903,-0.027387256,-0.096277279
"Boston, MA",6/30/09,316800,529600,209000,-0.053480729,-0.028256881,-0.096020761
"Boston, MA",7/31/09,315900,527600,207600,-0.049638989,-0.027823844,-0.092657343
"Boston, MA",8/31/09,316000,526800,207000,-0.04387292,-0.026247689,-0.086496028
"Boston, MA",9/30/09,316600,526900,207000,-0.037982376,-0.024078533,-0.079181495
"Boston, MA",10/31/09,317300,527300,207100,-0.032326929,-0.021888332,-0.071716719
"Boston, MA",11/30/09,317800,527800,207400,-0.02753978,-0.019870009,-0.063656885
"Boston, MA",12/31/09,318500,528200,207700,-0.022706352,-0.018762772,-0.055909091
"Boston, MA",1/31/10,319600,529600,208300,-0.017522287,-0.016892519,-0.047553727
"Boston, MA",2/28/10,320700,532000,209000,-0.012319064,-0.01280386,-0.038638454
"Boston, MA",3/31/10,320800,532100,208900,-0.008346213,-0.010966543,-0.031525267
"Boston, MA",4/30/10,320500,530700,208600,-0.00311042,-0.009518477,-0.02340824
"Boston, MA",5/31/10,321200,531200,208800,0.006896552,-0.002815844,-0.011363636
"Boston, MA",6/30/10,322100,533100,209200,0.016729798,0.006608761,0.000956938
"Boston, MA",7/31/10,322100,534000,209300,0.019626464,0.012130402,0.008188825
"Boston, MA",8/31/10,321600,534200,209000,0.017721519,0.014047077,0.009661836
"Boston, MA",9/30/10,320900,533300,208200,0.013581807,0.012146517,0.005797101
"Boston, MA",10/31/10,319600,531400,207000,0.007248661,0.00777546,-0.000482859
"Boston, MA",11/30/10,318300,529900,205800,0.001573317,0.00397878,-0.007714561
"Boston, MA",12/31/10,317200,529500,204800,-0.004081633,0.002461189,-0.013962446
"Boston, MA",1/31/11,315500,527600,203600,-0.012828536,-0.003776435,-0.02256361
"Boston, MA",2/28/11,312800,523000,201900,-0.024633614,-0.016917293,-0.033971292
"Boston, MA",3/31/11,310900,520500,200200,-0.030860349,-0.021800413,-0.041646721
"Boston, MA",4/30/11,310200,521100,199000,-0.032137285,-0.018089316,-0.046021093
"Boston, MA",5/31/11,310000,522500,197900,-0.03486924,-0.016378012,-0.052203065
"Boston, MA",6/30/11,310000,524100,197200,-0.037565973,-0.016882386,-0.057361377
"Boston, MA",7/31/11,309900,525400,196600,-0.037876436,-0.016104869,-0.060678452
"Boston, MA",8/31/11,309200,525000,195500,-0.038557214,-0.017222014,-0.064593301
"Boston, MA",9/30/11,308100,524100,194500,-0.039887816,-0.017251078,-0.065802113
"Boston, MA",10/31/11,307300,523500,193500,-0.038485607,-0.014866391,-0.065217391
"Boston, MA",11/30/11,307000,523400,192400,-0.0355011,-0.012266465,-0.065111759
"Boston, MA",12/31/11,306900,523700,191500,-0.032471627,-0.01095373,-0.064941406
"Boston, MA",1/31/12,306400,523200,190600,-0.028843106,-0.008339651,-0.063850688
"Boston, MA",2/29/12,305900,522700,189700,-0.022058824,-0.000573614,-0.060425953
"Boston, MA",3/31/12,306300,523500,189600,-0.014795754,0.005763689,-0.052947053
"Boston, MA",4/30/12,307400,525600,190200,-0.009026435,0.008635579,-0.044221106
"Boston, MA",5/31/12,308700,527900,191000,-0.004193548,0.010334928,-0.034866094
"Boston, MA",6/30/12,310000,529700,191500,0,0.010684984,-0.028904665
"Boston, MA",7/31/12,311500,531900,192300,0.005162956,0.012371526,-0.021871821
"Boston, MA",8/31/12,312400,534100,192700,0.010349288,0.017333333,-0.014322251
"Boston, MA",9/30/12,313200,536500,192900,0.016553067,0.023659607,-0.008226221
"Boston, MA",10/31/12,314500,539700,193500,0.023429873,0.030945559,0
"Boston, MA",11/30/12,316300,542800,194500,0.03029316,0.037065342,0.010914761
"Boston, MA",12/31/12,317200,543600,195100,0.033561421,0.037998854,0.018798956
"Boston, MA",1/31/13,317500,543400,195200,0.036227154,0.038608563,0.024134313
"Boston, MA",2/28/13,318900,545700,196000,0.042497548,0.044002296,0.033210332
"Boston, MA",3/31/13,321700,550300,197500,0.050277506,0.051193887,0.041666667
"Boston, MA",4/30/13,325000,555600,199400,0.057254392,0.057077626,0.048370137
"Boston, MA",5/31/13,327900,560000,201100,0.062196307,0.060806971,0.052879581
"Boston, MA",6/30/13,330200,563700,202600,0.06516129,0.064187276,0.057963446
"Boston, MA",7/31/13,332400,567400,204200,0.067094703,0.066741869,0.061882475
"Boston, MA",8/31/13,335100,571200,205900,0.072663252,0.069462647,0.068500259
"Boston, MA",9/30/13,337600,575000,207700,0.077905492,0.071761417,0.076723691
"Boston, MA",10/31/13,340100,579500,209700,0.081399046,0.073744673,0.08372093
"Boston, MA",11/30/13,342100,583100,211600,0.081568132,0.074244657,0.087917738
"Boston, MA",12/31/13,343300,585000,212700,0.082282472,0.07615894,0.090210149
"Boston, MA",1/31/14,344600,587100,213600,0.085354331,0.08041958,0.094262295
"Boston, MA",2/28/14,346100,589900,214800,0.085293195,0.080996885,0.095918367
"Boston, MA",3/31/14,347600,593100,216200,0.080509792,0.077775759,0.094683544
"Boston, MA",4/30/14,349400,596700,217600,0.075076923,0.073974082,0.091273821
"Boston, MA",5/31/14,351200,600100,219000,0.071058249,0.071607143,0.089010443
"Boston, MA",6/30/14,352900,603000,220000,0.068746214,0.069717935,0.085883514
"Boston, MA",7/31/14,354200,605900,220700,0.065583634,0.067853366,0.080803134
"Boston, MA",8/31/14,355300,609200,221400,0.060280513,0.066526611,0.075279262
"Boston, MA",9/30/14,356400,611700,222200,0.055687204,0.063826087,0.069812229
"Boston, MA",10/31/14,357300,613600,222800,0.050573361,0.058843831,0.062470196
"Boston, MA",11/30/14,358500,617000,223600,0.047939199,0.058137541,0.056710775
"Boston, MA",12/31/14,360600,621600,224800,0.050393242,0.062564103,0.056887635
"Boston, MA",1/31/15,362500,625100,226000,0.051944283,0.064724919,0.058052434
"Boston, MA",2/28/15,364200,627900,226900,0.052297024,0.064417698,0.056331471
"Boston, MA",3/31/15,365800,630300,227500,0.052359033,0.062721295,0.05226642
"Boston, MA",4/30/15,367000,632000,228000,0.050372066,0.059158706,0.047794118
"Boston, MA",5/31/15,368400,634300,229100,0.048974943,0.056990502,0.046118721
"Boston, MA",6/30/15,369900,637400,230400,0.048172287,0.057048093,0.047272727
"Boston, MA",7/31/15,371700,640100,231500,0.049407115,0.056444958,0.048935206
"Boston, MA",8/31/15,373800,642600,232700,0.052068674,0.054826001,0.051038844
"Boston, MA",9/30/15,375900,645300,234100,0.054713805,0.054928887,0.053555356
"Boston, MA",10/31/15,377500,647500,235300,0.056535125,0.055247718,0.056104129
"Boston, MA",11/30/15,379000,649300,236300,0.057182706,0.052350081,0.056797853
"Boston, MA",12/31/15,380500,651100,237500,0.055185801,0.047458172,0.056494662
"Boston, MA",1/31/16,382200,653400,238800,0.054344828,0.045272756,0.056637168
"Boston, MA",2/29/16,383700,655900,240100,0.05354201,0.044593088,0.058175408
"Boston, MA",3/31/16,385400,658500,241800,0.053581192,0.0447406,0.062857143
"Boston, MA",4/30/16,387400,661100,243400,0.055585831,0.046044304,0.06754386
"Boston, MA",5/31/16,389500,664100,245000,0.057274701,0.046980924,0.069402008
"Boston, MA",6/30/16,392100,667800,246600,0.060016221,0.047693756,0.0703125
"Boston, MA",7/31/16,394900,671600,248600,0.062415927,0.049211061,0.073866091
"Boston, MA",8/31/16,397800,675500,250700,0.064205457,0.051198257,0.077352815
"Boston, MA",9/30/16,401100,680300,253000,0.067039106,0.054238339,0.080734729
"Boston, MA",10/31/16,404100,684000,255000,0.070463576,0.056370656,0.083722907
"Boston, MA",11/30/16,406600,687100,256700,0.072823219,0.058216541,0.086330935
"Boston, MA",12/31/16,409600,691900,258400,0.076478318,0.062663185,0.088
"Boston, MA",1/31/17,413300,698700,260800,0.08137101,0.06932966,0.092127303
"Boston, MA",2/28/17,416900,704600,263500,0.086525932,0.074249123,0.097459392
"Boston, MA",3/31/17,420100,710000,266100,0.090036326,0.078208049,0.100496278
"Boston, MA",4/30/17,423300,714700,268300,0.092669076,0.081076993,0.10230074
"Boston, MA",5/31/17,425900,717700,270100,0.093453145,0.080710736,0.10244898
"Boston, MA",6/30/17,427400,719300,271600,0.090028054,0.077118898,0.101378751
"Boston, MA",7/31/17,428600,721300,273000,0.08533806,0.074002382,0.098149638
"Boston, MA",8/31/17,430400,724000,274900,0.081950729,0.071798668,0.096529717
"Boston, MA",9/30/17,432700,727500,277200,0.078783346,0.069381155,0.095652174
"Boston, MA",10/31/17,434900,731300,279300,0.076218758,0.069152047,0.095294118
"Boston, MA",11/30/17,436500,733700,281000,0.073536645,0.067821278,0.094663031
"Boston, MA",12/31/17,437900,735300,282800,0.069091797,0.062725827,0.094427245
"Boston, MA",1/31/18,440500,739300,285000,0.065811759,0.058107915,0.092791411
"Boston, MA",2/28/18,444100,744500,287100,0.065243464,0.056627874,0.089563567
"Boston, MA",3/31/18,446500,746900,288400,0.06284218,0.051971831,0.083803082
"Boston, MA",4/30/18,447900,748300,289500,0.058114812,0.047012733,0.079016027
"Boston, MA",5/31/18,450000,750900,291200,0.056586053,0.046258883,0.078119215
"Boston, MA",6/30/18,452500,753900,293000,0.058727188,0.048102322,0.078792342
"Boston, MA",7/31/18,454500,755700,294700,0.060429305,0.047691668,0.079487179
"Boston, MA",8/31/18,456300,757400,296400,0.06017658,0.046132597,0.078210258
"Boston, MA",9/30/18,458100,758500,297700,0.058701179,0.042611684,0.073953824
"Boston, MA",10/31/18,460200,760000,299200,0.058174293,0.03924518,0.071249552
"Boston, MA",11/30/18,462300,761900,300800,0.059106529,0.038435328,0.070462633
"Boston, MA",12/31/18,464700,765100,302500,0.061201187,0.040527676,0.069660537
"Boston, MA",1/31/19,467400,769300,304500,0.061066969,0.040578926,0.068421053
"Boston, MA",2/28/19,470100,772900,306400,0.058545373,0.038146407,0.067223964
"Boston, MA",3/31/19,469800,773100,306100,0.052183651,0.035078324,0.061373093
"Boston, MA",4/30/19,467100,770600,304600,0.042866711,0.029800882,0.052158895
"San Francisco, CA",4/30/96,227000,351500,150200,,,
"San Francisco, CA",5/31/96,227000,352700,150100,,,
"San Francisco, CA",6/30/96,227200,354000,150200,,,
"San Francisco, CA",7/31/96,227500,355300,150400,,,
"San Francisco, CA",8/31/96,227900,356800,150800,,,
"San Francisco, CA",9/30/96,228600,358400,151200,,,
"San Francisco, CA",10/31/96,229500,360300,151700,,,
"San Francisco, CA",11/30/96,230600,362600,152200,,,
"San Francisco, CA",12/31/96,232000,365800,152800,,,
"San Francisco, CA",1/31/97,233700,369700,153500,,,
"San Francisco, CA",2/28/97,235200,373800,154200,,,
"San Francisco, CA",3/31/97,236500,377900,154700,,,
"San Francisco, CA",4/30/97,237700,382500,155200,0.047136564,0.088193457,0.033288948
"San Francisco, CA",5/31/97,239000,387200,155800,0.052863436,0.097816842,0.037974684
"San Francisco, CA",6/30/97,240500,392000,156500,0.058538732,0.107344633,0.041944075
"San Francisco, CA",7/31/97,242300,396700,157300,0.065054945,0.11652125,0.04587766
"San Francisco, CA",8/31/97,244200,401300,158200,0.071522598,0.124719731,0.049071618
"San Francisco, CA",9/30/97,246300,405800,159100,0.077427822,0.132254464,0.052248677
"San Francisco, CA",10/31/97,248800,410600,160300,0.084095861,0.139605884,0.056690837
"San Francisco, CA",11/30/97,251500,415500,161700,0.090633131,0.145890789,0.062417871
"San Francisco, CA",12/31/97,254400,420900,163500,0.096551724,0.150628759,0.070026178
"San Francisco, CA",1/31/98,257600,426500,165500,0.102267865,0.153638085,0.078175896
"San Francisco, CA",2/28/98,260400,431700,167500,0.107142857,0.154895666,0.086251621
"San Francisco, CA",3/31/98,263000,436300,169100,0.11205074,0.154538238,0.093083387
"San Francisco, CA",4/30/98,265500,440900,170700,0.116954144,0.152679739,0.099871134
"San Francisco, CA",5/31/98,268000,445400,172100,0.121338912,0.150309917,0.104621309
"San Francisco, CA",6/30/98,270400,450100,173300,0.124324324,0.148214286,0.107348243
"San Francisco, CA",7/31/98,272700,454800,174200,0.1254643,0.146458281,0.107438017
"San Francisco, CA",8/31/98,275000,459500,174900,0.126126126,0.145028657,0.105562579
"San Francisco, CA",9/30/98,277200,464000,175500,0.12545676,0.143420404,0.103079824
"San Francisco, CA",10/31/98,279300,468300,175900,0.122588424,0.140526059,0.09731753
"San Francisco, CA",11/30/98,281400,472200,176400,0.11888668,0.136462094,0.090909091
"San Francisco, CA",12/31/98,283800,476100,177100,0.115566038,0.131147541,0.083180428
"San Francisco, CA",1/31/99,286300,480100,177900,0.111413043,0.125674091,0.074924471
"San Francisco, CA",2/28/99,288900,484000,178700,0.109447005,0.121148946,0.066865672
"San Francisco, CA",3/31/99,291700,488000,179500,0.109125475,0.118496447,0.06150207
"San Francisco, CA",4/30/99,294900,492800,180500,0.110734463,0.117713767,0.057410662
